Index Name,Date (AD),Index Value,Absolute Change,Percentage Change
Finance,2021/04/12,"1,278.21",-1.36,-0.1063%
Finance,2021/04/08,"1,279.57",39.43,3.1796%
Finance,2021/04/07,"1,240.14",0.98,0.0792%
Finance,2021/04/06,"1,239.15",-3.36,-0.2702%
Finance,2021/04/05,"1,242.51",-0.95,-0.0767%
Finance,2021/04/04,"1,243.47",43.96,3.6649%
Finance,2021/04/01,"1,199.51",23.06,1.9605%
Finance,2021/03/31,"1,176.73",9.39,0.8042%
Finance,2021/03/30,"1,167.34",2.33,0.2001%
Finance,2021/03/29,"1,165.01",5.20,0.4484%
Finance,2021/03/25,"1,159.81",-2.88,-0.2475%
Finance,2021/03/24,"1,162.69",22.30,1.9553%
Finance,2021/03/23,"1,140.39",-4.74,-0.4138%
Finance,2021/03/22,"1,145.13",-8.19,-0.7097%
Finance,2021/03/21,"1,153.32",6.37,0.5558%
Finance,2021/03/18,"1,146.94",14.15,1.2492%
Finance,2021/03/17,"1,132.79",13.53,1.2092%
Finance,2021/03/16,"1,119.26",1.21,0.1084%
Finance,2021/03/15,"1,118.04",-7.21,-0.6405%
Finance,2021/03/14,"1,125.25",-18.89,-1.6512%
Finance,2021/03/10,"1,144.14",4.53,0.3979%
Finance,2021/03/09,"1,139.61",-4.43,-0.3874%
Finance,2021/03/07,"1,144.04",-3.26,-0.2842%
Finance,2021/03/04,"1,147.30",31.01,2.7777%
Finance,2021/03/03,"1,116.29",-12.32,-1.0914%
Finance,2021/03/02,"1,128.61",-22.85,-1.9844%
Finance,2021/03/01,"1,151.46",23.06,2.044%
Finance,2021/02/28,"1,128.40",-29.74,-2.5679%
Finance,2021/02/25,"1,158.14",-25.72,-2.1722%
Finance,2021/02/24,"1,183.85",5.99,0.5087%
Finance,2021/02/23,"1,177.86",-7.01,-0.5915%
Finance,2021/02/22,"1,184.87",-13.70,-1.1427%
Finance,2021/02/21,"1,198.57",-4.18,-0.3478%
Finance,2021/02/18,"1,202.75",5.35,0.4467%
Finance,2021/02/17,"1,197.40",-1.12,-0.0938%
Finance,2021/02/16,"1,198.52",-9.39,-0.7774%
Finance,2021/02/15,"1,207.91",34.75,2.9619%
Finance,2021/02/14,"1,173.17",-11.18,-0.9438%
Finance,2021/02/11,"1,184.92",-18.46,-1.5338%
Finance,2021/02/10,"1,203.38",38.12,3.2713%
Finance,2021/02/09,"1,164.91",12.72,1.1036%
Finance,2021/02/08,"1,152.20",22.68,2.0081%
Finance,2021/02/07,"1,128.29",16.09,1.4463%
Finance,2021/02/04,"1,112.21",-10.97,-0.9765%
Finance,2021/02/03,"1,123.17",-19.16,-1.6773%
Finance,2021/02/02,"1,142.33",1.44,0.1263%
Finance,2021/02/01,"1,140.89",39.55,3.5914%
Finance,2021/01/31,"1,101.34",-50.72,-4.4024%
Finance,2021/01/28,"1,152.06",-18.20,-1.5549%
Finance,2021/01/27,"1,170.25",-6.77,-0.5748%
Finance,2021/01/26,"1,177.02",13.07,1.1232%
Finance,2021/01/25,"1,163.95",-6.78,-0.5793%
Finance,2021/01/24,"1,170.73",14.15,1.2238%
Finance,2021/01/21,"1,156.57",31.98,2.8435%
Finance,2021/01/20,"1,124.60",45.96,4.2614%
Finance,2021/01/19,"1,078.63",37.22,3.5744%
Finance,2021/01/18,"1,041.41",22.58,2.2164%
Finance,2021/01/17,"1,018.83",25.01,2.5163%
Finance,2021/01/13,993.82,45.08,4.7513%
Finance,2021/01/12,948.45,23.14,2.5006%
Finance,2021/01/11,925.32,11.53,1.2617%
Finance,2021/01/10,913.79,19.21,2.1479%
Finance,2021/01/07,894.57,10.24,1.158%
Finance,2021/01/06,884.33,3.60,0.4086%
Finance,2021/01/05,880.78,-1.95,-0.2205%
Finance,2021/01/04,882.72,5.63,0.6421%
Finance,2021/01/03,877.09,7.66,0.8806%
Finance,2020/12/31,869.44,4.29,0.4959%
Finance,2020/12/30,865.15,1.67,0.1933%
Finance,2020/12/29,863.48,-2.15,-0.2487%
Finance,2020/12/28,865.63,2.05,0.2378%
Finance,2020/12/27,863.58,-5.03,-0.5791%
Finance,2020/12/24,868.61,-8.62,-0.983%
Finance,2020/12/23,877.23,-6.63,-0.7505%
Finance,2020/12/22,883.86,25.80,3.0065%
Finance,2020/12/21,858.06,3.08,0.3601%
Finance,2020/12/20,854.03,-20.53,-2.3479%
Finance,2020/12/17,874.56,-8.39,-0.9497%
Finance,2020/12/16,882.95,-2.10,-0.2372%
Finance,2020/12/15,885.05,-6.19,-0.6942%
Finance,2020/12/14,891.23,3.34,0.3764%
Finance,2020/12/13,887.89,7.22,0.8199%
Finance,2020/12/10,880.67,1.85,0.2102%
Finance,2020/12/09,878.82,-2.58,-0.2926%
Finance,2020/12/08,881.40,-15.12,-1.6869%
Finance,2020/12/07,896.52,20.65,2.3578%
Finance,2020/12/06,875.87,-19.53,-2.1806%
Finance,2020/12/03,895.40,-6.73,-0.7464%
Finance,2020/12/02,902.13,3.76,0.4189%
Finance,2020/12/01,898.37,-7.43,-0.8204%
Finance,2020/11/30,905.80,-5.41,-0.5939%
Finance,2020/11/29,911.21,12.27,1.3654%
Finance,2020/11/26,898.94,-5.87,-0.649%
Finance,2020/11/25,904.81,15.28,1.7174%
Finance,2020/11/24,889.53,6.23,0.7056%
Finance,2020/11/23,883.30,-1.76,-0.1994%
Finance,2020/11/22,885.06,-4.17,-0.4684%
Finance,2020/11/19,889.23,13.76,1.5716%
Finance,2020/11/18,875.47,8.43,0.9724%
Finance,2020/11/12,867.04,-3.65,-0.4193%
Finance,2020/11/11,870.69,-2.86,-0.3269%
Finance,2020/11/10,873.55,3.83,0.4399%
Finance,2020/11/09,869.72,0.92,0.1056%
Finance,2020/11/08,868.80,4.27,0.4944%
Finance,2020/11/05,864.53,-0.20,-0.0228%
Finance,2020/11/04,864.72,-2.88,-0.3323%
Finance,2020/11/03,867.61,5.40,0.6259%
Finance,2020/11/02,862.21,3.96,0.4609%
Finance,2020/11/01,858.26,-2.18,-0.253%
Finance,2020/10/29,860.43,-2.62,-0.3041%
Finance,2020/10/28,863.06,13.38,1.575%
Finance,2020/10/22,849.68,5.38,0.6376%
Finance,2020/10/21,844.29,-0.60,-0.0711%
Finance,2020/10/20,844.89,8.60,1.0281%
Finance,2020/10/19,836.29,16.26,1.9824%
Finance,2020/10/18,820.04,-1.60,-0.1943%
Finance,2020/10/15,821.63,-0.32,-0.0384%
Finance,2020/10/14,821.95,-10.90,-1.3093%
Finance,2020/10/13,832.86,-16.30,-1.9199%
Finance,2020/10/12,849.16,-11.66,-1.3549%
Finance,2020/10/11,860.82,17.50,2.0755%
Finance,2020/10/08,843.32,31.72,3.9081%
Finance,2020/10/07,811.60,23.14,2.9351%
Finance,2020/10/06,788.46,6.03,0.7711%
Finance,2020/10/05,782.43,-4.31,-0.548%
Finance,2020/10/04,786.74,2.43,0.3092%
Finance,2020/10/01,784.31,5.79,0.7434%
Finance,2020/09/30,778.52,3.01,0.3877%
Finance,2020/09/29,775.77,-2.80,-0.3593%
Finance,2020/09/28,778.56,11.41,1.4871%
Finance,2020/09/27,766.85,11.63,1.5399%
Finance,2020/09/24,755.22,9.62,1.2897%
Finance,2020/09/23,745.61,12.02,1.6382%
Finance,2020/09/22,733.59,-12.49,-1.6742%
Finance,2020/09/21,746.08,-9.43,-1.2487%
Finance,2020/09/20,755.51,28.66,3.9424%
Finance,2020/09/17,726.86,41.95,6.1256%
Finance,2020/09/16,684.90,1.13,0.1646%
Finance,2020/09/15,683.04,-2.50,-0.3648%
Finance,2020/09/14,685.54,6.94,1.0227%
Finance,2020/09/13,678.60,-2.94,-0.4316%
Finance,2020/09/10,681.54,2.24,0.3293%
Finance,2020/09/09,679.31,1.49,0.2201%
Finance,2020/09/08,677.81,4.49,0.6674%
Finance,2020/09/07,673.32,0.30,0.0451%
Finance,2020/09/06,673.02,-2.00,-0.2964%
Finance,2020/09/03,675.02,0.07,0.01%
Finance,2020/09/02,674.95,7.75,1.1622%
Finance,2020/08/31,667.20,1.10,0.1658%
Finance,2020/08/30,666.09,1.62,0.24%
Finance,2020/08/27,664.47,-3.27,-0.4895%
Finance,2020/08/26,667.74,1.27,0.1912%
Finance,2020/08/25,666.47,1.20,0.1802%
Finance,2020/08/24,665.27,3.70,0.559%
Finance,2020/08/23,661.57,6.03,0.9195%
Finance,2020/08/20,655.54,2.85,0.4371%
Finance,2020/08/19,652.69,-3.03,-0.4618%
Finance,2020/08/18,655.72,-0.54,-0.0824%
Finance,2020/08/17,656.26,0.17,0.0265%
Finance,2020/08/16,656.08,-3.04,-0.4614%
Finance,2020/08/13,659.13,-4.91,-0.7397%
Finance,2020/08/12,664.04,-4.42,-0.6619%
Finance,2020/08/11,668.46,-0.60,-0.0903%
Finance,2020/08/10,669.07,7.67,1.1595%
Finance,2020/08/09,661.40,7.11,1.0867%
Finance,2020/08/06,654.29,4.03,0.6197%
Finance,2020/08/05,648.99,-7.78,-1.1843%
Finance,2020/08/03,656.77,-0.84,-0.1274%
Finance,2020/08/02,657.61,-14.25,-2.1214%
Finance,2020/07/30,671.86,5.95,0.8933%
Finance,2020/07/29,665.91,-6.42,-0.9546%
Finance,2020/07/28,672.33,0.12,0.018%
Finance,2020/07/27,672.21,-0.94,-0.1403%
Finance,2020/07/26,673.15,3.33,0.4977%
Finance,2020/07/23,669.82,1.49,0.2223%
Finance,2020/07/22,668.33,-7.16,-1.0595%
Finance,2020/07/21,675.49,-6.20,-0.9089%
Finance,2020/07/20,681.69,1.15,0.1685%
Finance,2020/07/19,680.54,9.01,1.341%
Finance,2020/07/16,671.53,16.82,2.5698%
Finance,2020/07/15,654.71,3.73,0.573%
Finance,2020/07/14,650.98,-4.75,-0.7243%
Finance,2020/07/13,655.73,-3.97,-0.6018%
Finance,2020/07/12,659.70,6.54,1.0008%
Finance,2020/07/09,653.16,4.83,0.7445%
Finance,2020/07/08,648.33,-1.78,-0.2737%
Finance,2020/07/07,650.11,19.04,3.0166%
Finance,2020/07/06,631.08,2.51,0.3996%
Finance,2020/07/01,634.86,4.75,0.7545%
Finance,2020/06/30,630.11,4.97,0.795%
Finance,2020/06/29,625.14,-4.09,-0.6506%
Finance,2020/05/13,629.23,-3.63,-0.5733%
Finance,2020/05/12,632.86,-3.27,-0.5135%
Finance,2020/03/22,636.13,-0.17,-0.0272%
Finance,2020/03/19,636.30,-6.54,-1.017%
Finance,2020/03/18,642.84,-3.84,-0.594%
Finance,2020/03/17,646.68,-21.98,-3.287%
Finance,2020/03/16,668.66,3.69,0.5548%
Finance,2020/03/15,664.97,-22.20,-3.2311%
Finance,2020/03/12,687.17,-15.37,-2.1876%
Finance,2020/03/11,702.54,20.61,3.0222%
Finance,2020/03/10,681.93,-20.16,-2.8713%
Finance,2020/03/05,702.09,7.81,1.1251%
Finance,2020/03/04,694.28,-14.10,-1.9901%
Finance,2020/03/03,708.38,7.79,1.1112%
Finance,2020/03/02,700.59,-16.32,-2.2767%
Finance,2020/03/01,716.92,4.25,0.596%
Finance,2020/02/27,712.67,-8.52,-1.1811%
Finance,2020/02/26,721.19,6.53,0.914%
Finance,2020/02/25,714.65,19.42,2.7927%
Finance,2020/02/24,695.24,-2.39,-0.3429%
Finance,2020/02/23,697.63,22.56,3.3413%
Finance,2020/02/20,675.07,6.42,0.9601%
Finance,2020/02/19,668.65,-3.27,-0.4862%
Finance,2020/02/18,671.92,-5.85,-0.8634%
Finance,2020/02/17,677.77,9.79,1.4656%
Finance,2020/02/16,667.98,-3.34,-0.4969%
Finance,2020/02/13,671.32,0.18,0.0273%
Finance,2020/02/12,671.14,3.82,0.5725%
Finance,2020/02/11,667.32,2.91,0.4384%
Finance,2020/02/10,664.40,-0.87,-0.1301%
Finance,2020/02/09,665.27,-5.51,-0.8221%
Finance,2020/02/06,670.78,-0.72,-0.1075%
Finance,2020/02/05,671.50,5.40,0.8108%
Finance,2020/02/04,666.10,0.63,0.0943%
Finance,2020/02/03,665.48,-0.79,-0.1184%
Finance,2020/02/02,666.26,4.18,0.6314%
Finance,2020/01/30,662.08,6.36,0.9703%
Finance,2020/01/29,655.72,-2.22,-0.3367%
Finance,2020/01/28,657.94,0.57,0.0873%
Finance,2020/01/27,657.36,2.86,0.4365%
Finance,2020/01/26,654.51,-10.67,-1.6037%
Finance,2020/01/23,665.17,-7.26,-1.079%
Finance,2020/01/22,672.43,-1.94,-0.2871%
Finance,2020/01/21,674.37,-3.48,-0.5138%
Finance,2020/01/20,677.85,-22.33,-3.1885%
Finance,2020/01/19,700.17,35.16,5.2872%
Finance,2020/01/16,665.01,26.55,4.1586%
Finance,2020/01/15,638.46,20.12,3.2545%
Finance,2020/01/14,618.34,8.44,1.3831%
Finance,2020/01/13,609.90,10.88,1.8161%
Finance,2020/01/12,599.02,13.92,2.3796%
Finance,2020/01/09,585.10,-0.34,-0.058%
Finance,2020/01/08,585.44,5.59,0.9646%
Finance,2020/01/07,579.85,5.02,0.8731%
Finance,2020/01/06,574.83,1.49,0.2605%
Finance,2020/01/05,573.34,3.86,0.6786%
Finance,2020/01/02,569.47,-1.13,-0.198%
Finance,2020/01/01,570.60,-0.90,-0.1576%
Finance,2019/12/31,571.50,-4.20,-0.7298%
Finance,2019/12/30,575.70,-2.36,-0.4079%
Finance,2019/12/29,578.06,1.97,0.3423%
Finance,2019/12/26,576.09,-1.25,-0.2166%
Finance,2019/12/25,577.34,-1.00,-0.1727%
Finance,2019/12/24,578.34,0.01,0.0022%
Finance,2019/12/23,578.33,11.54,2.0362%
Finance,2019/12/22,566.78,-3.06,-0.5366%
Finance,2019/12/19,569.84,5.10,0.9034%
Finance,2019/12/18,564.74,-1.31,-0.2307%
Finance,2019/12/17,566.05,-0.25,-0.045%
Finance,2019/12/16,566.30,-3.66,-0.6428%
Finance,2019/12/15,569.96,-2.31,-0.404%
Finance,2019/12/12,572.28,1.40,0.2447%
Finance,2019/12/11,570.88,6.24,1.1051%
Finance,2019/12/10,564.64,0.47,0.0832%
Finance,2019/12/09,564.17,7.00,1.2559%
Finance,2019/12/08,557.17,-1.79,-0.3208%
Finance,2019/12/05,558.97,1.58,0.2832%
Finance,2019/12/04,557.39,2.00,0.3608%
Finance,2019/12/03,555.38,-1.26,-0.2255%
Finance,2019/12/02,556.64,-0.60,-0.1085%
Finance,2019/12/01,557.24,2.94,0.5308%
Finance,2019/11/28,554.30,-2.12,-0.3817%
Finance,2019/11/27,556.42,5.41,0.9812%
Finance,2019/11/26,551.02,-2.12,-0.384%
Finance,2019/11/25,553.14,1.40,0.2537%
Finance,2019/11/24,551.74,-5.41,-0.9711%
Finance,2019/11/21,557.15,-1.03,-0.184%
Finance,2019/11/20,558.18,-0.77,-0.1381%
Finance,2019/11/19,558.95,-2.89,-0.5137%
Finance,2019/11/18,561.84,2.39,0.4266%
Finance,2019/11/17,559.45,-5.78,-1.0218%
Finance,2019/11/14,565.23,4.04,0.719%
Finance,2019/11/13,561.19,1.10,0.1962%
Finance,2019/11/12,560.09,-3.68,-0.653%
Finance,2019/11/11,563.77,2.07,0.3692%
Finance,2019/11/10,561.70,0.68,0.1215%
Finance,2019/11/07,561.02,-3.26,-0.5776%
Finance,2019/11/06,564.28,-2.62,-0.4629%
Finance,2019/11/05,566.90,-3.57,-0.6266%
Finance,2019/11/04,570.48,-1.00,-0.1752%
Finance,2019/11/03,571.48,-2.50,-0.4358%
Finance,2019/10/31,573.98,-2.32,-0.4032%
Finance,2019/10/24,576.30,5.71,1.0001%
Finance,2019/10/23,570.24,3.51,0.6194%
Finance,2019/10/22,567.23,-0.30,-0.0525%
Finance,2019/10/21,567.53,-2.30,-0.4036%
Finance,2019/10/20,569.83,-0.34,-0.0595%
Finance,2019/10/17,570.17,2.44,0.43%
Finance,2019/10/16,567.73,-0.97,-0.1709%
Finance,2019/10/15,568.70,1.27,0.2239%
Finance,2019/10/14,567.43,-6.30,-1.0977%
Finance,2019/10/10,573.73,2.89,0.5071%
Finance,2019/10/03,570.83,-3.28,-0.5717%
Finance,2019/10/02,574.12,-0.79,-0.1369%
Finance,2019/10/01,574.90,9.68,1.7125%
Finance,2019/09/30,565.22,3.17,0.564%
Finance,2019/09/29,562.05,-0.91,-0.1621%
Finance,2019/09/26,562.97,-0.02,-0.0041%
Finance,2019/09/25,562.99,-3.48,-0.6141%
Finance,2019/09/24,566.47,-1.86,-0.3271%
Finance,2019/09/23,568.33,-0.17,-0.0294%
Finance,2019/09/22,568.49,-4.51,-0.7869%
Finance,2019/09/19,573.00,-0.69,-0.12%
Finance,2019/09/18,573.69,2.23,0.3898%
Finance,2019/09/17,571.46,8.46,1.5031%
Finance,2019/09/16,563.00,-2.09,-0.3706%
Finance,2019/09/15,565.10,-4.89,-0.8576%
Finance,2019/09/12,569.98,-1.10,-0.1921%
Finance,2019/09/11,571.08,-0.32,-0.0556%
Finance,2019/09/10,571.40,-3.01,-0.5239%
Finance,2019/09/09,574.41,-2.48,-0.4299%
Finance,2019/09/08,576.89,-0.29,-0.0503%
Finance,2019/09/05,577.18,-1.92,-0.3311%
Finance,2019/09/04,579.10,-3.60,-0.6174%
Finance,2019/09/03,582.69,6.57,1.1407%
Finance,2019/09/02,576.12,-6.04,-1.0373%
Finance,2019/09/01,582.16,1.47,0.2539%
Finance,2019/08/29,580.69,-1.69,-0.2895%
Finance,2019/08/28,582.37,-1.79,-0.3057%
Finance,2019/08/27,584.16,5.16,0.8909%
Finance,2019/08/26,579.00,-2.47,-0.4254%
Finance,2019/08/25,581.47,-0.60,-0.1028%
Finance,2019/08/22,582.07,-3.76,-0.6411%
Finance,2019/08/21,585.83,0.10,0.0168%
Finance,2019/08/20,585.73,-2.04,-0.3475%
Finance,2019/08/19,587.77,1.07,0.1817%
Finance,2019/08/18,586.71,-36.58,-5.869%
Finance,2019/08/15,623.29,1.79,0.2876%
Finance,2019/08/14,621.50,-1.08,-0.1741%
Finance,2019/08/13,622.58,-2.36,-0.377%
Finance,2019/08/12,624.94,2.91,0.4677%
Finance,2019/08/11,622.03,1.25,0.2021%
Finance,2019/08/08,620.77,-4.97,-0.7942%
Finance,2019/08/07,625.74,2.05,0.328%
Finance,2019/08/06,623.70,-4.77,-0.7589%
Finance,2019/08/05,628.47,-3.52,-0.5569%
Finance,2019/08/04,631.99,1.03,0.1625%
Finance,2019/08/01,630.96,0.00,0%
Finance,2019/07/31,630.96,2.22,0.353%
Finance,2019/07/30,628.74,0.65,0.1041%
Finance,2019/07/29,628.09,5.19,0.8324%
Finance,2019/07/28,622.90,-1.83,-0.2931%
Finance,2019/07/25,624.73,-3.84,-0.6101%
Finance,2019/07/24,628.57,-1.00,-0.1582%
Finance,2019/07/23,629.56,0.43,0.0677%
Finance,2019/07/22,629.14,0.87,0.1378%
Finance,2019/07/21,628.27,0.84,0.1345%
Finance,2019/07/18,627.43,3.03,0.4854%
Finance,2019/07/17,624.40,-1.62,-0.259%
Finance,2019/07/16,626.02,5.14,0.8282%
Finance,2019/07/15,620.88,2.95,0.4767%
Finance,2019/07/14,617.93,-1.61,-0.2601%
Finance,2019/07/11,619.54,-0.61,-0.0985%
Finance,2019/07/10,620.16,-0.98,-0.1574%
Finance,2019/07/09,621.13,4.94,0.802%
Finance,2019/07/08,616.19,-2.69,-0.4348%
Finance,2019/07/07,618.88,2.69,0.437%
Finance,2019/07/04,616.19,-3.35,-0.541%
Finance,2019/07/03,619.54,2.95,0.4784%
Finance,2019/07/02,616.59,0.59,0.0954%
Finance,2019/07/01,616.00,-1.89,-0.306%
Finance,2019/06/30,617.89,-2.90,-0.4667%
Finance,2019/06/27,620.79,3.43,0.5556%
Finance,2019/06/26,617.36,-0.56,-0.0899%
Finance,2019/06/25,617.92,-0.70,-0.1133%
Finance,2019/06/24,618.62,1.10,0.178%
Finance,2019/06/23,617.52,0.04,0.0071%
Finance,2019/06/20,617.47,-0.39,-0.0632%
Finance,2019/06/19,617.86,2.86,0.465%
Finance,2019/06/18,615.00,-2.13,-0.345%
Finance,2019/06/17,617.13,2.06,0.3355%
Finance,2019/06/16,615.07,-6.71,-1.0792%
Finance,2019/06/13,621.78,-5.12,-0.8167%
Finance,2019/06/12,626.90,-1.43,-0.2277%
Finance,2019/06/11,628.33,-1.30,-0.2072%
Finance,2019/06/10,629.64,-7.48,-1.17%
Finance,2019/06/06,637.12,18.55,2.9989%
Finance,2019/06/04,618.57,0.40,0.0645%
Finance,2019/06/03,618.17,-5.26,-0.8444%
Finance,2019/06/02,623.44,-2.48,-0.3962%
Finance,2019/05/30,625.92,-0.09,-0.0143%
Finance,2019/05/29,626.01,7.91,1.2792%
Finance,2019/05/28,618.10,3.34,0.5437%
Finance,2019/05/27,614.76,1.27,0.2072%
Finance,2019/05/26,613.49,-5.38,-0.8693%
Finance,2019/05/23,618.87,-7.05,-1.1262%
Finance,2019/05/22,625.91,4.03,0.6483%
Finance,2019/05/21,621.88,10.51,1.7196%
Finance,2019/05/20,611.37,-19.96,-3.1608%
Finance,2019/05/19,631.32,5.36,0.8568%
Finance,2019/05/16,625.96,2.84,0.4553%
Finance,2019/05/15,623.12,1.95,0.3137%
Finance,2019/05/14,621.18,2.69,0.4351%
Finance,2019/05/13,618.48,-0.43,-0.07%
Finance,2019/05/12,618.92,0.41,0.067%
Finance,2019/05/09,618.50,-2.41,-0.3882%
Finance,2019/05/08,620.91,-1.81,-0.29%
Finance,2019/05/07,622.72,-1.93,-0.3086%
Finance,2019/05/06,624.65,1.76,0.2821%
Finance,2019/05/05,622.89,-2.40,-0.3836%
Finance,2019/05/02,625.29,-3.00,-0.4768%
Finance,2019/04/30,628.28,1.03,0.1646%
Finance,2019/04/29,627.25,-3.53,-0.5598%
Finance,2019/04/28,630.78,-0.68,-0.1072%
Finance,2019/04/25,631.46,0.88,0.14%
Finance,2019/04/24,630.58,3.95,0.6306%
Finance,2019/04/23,626.63,1.45,0.232%
Finance,2019/04/22,625.18,-1.52,-0.2429%
Finance,2019/04/21,626.70,2.13,0.3412%
Finance,2019/04/18,622.76,-3.97,-0.6327%
Finance,2019/04/17,626.72,-0.13,-0.0213%
Finance,2019/04/16,626.86,10.74,1.7434%
Finance,2019/04/15,616.12,-2.01,-0.3249%
Finance,2019/04/11,618.12,-3.42,-0.5495%
Finance,2019/04/10,621.54,3.17,0.5132%
Finance,2019/04/09,618.37,-0.58,-0.0944%
Finance,2019/04/08,618.95,1.27,0.2057%
Finance,2019/04/07,617.68,1.78,0.2884%
Finance,2019/04/04,615.90,0.51,0.0835%
Finance,2019/04/03,615.39,-2.03,-0.328%
Finance,2019/04/02,617.41,1.68,0.2729%
Finance,2019/04/01,615.73,2.07,0.3379%
Finance,2019/03/31,613.66,-1.58,-0.257%
Finance,2019/03/28,615.24,-0.13,-0.0207%
Finance,2019/03/27,616.29,1.02,0.1654%
Finance,2019/03/26,615.53,0.28,0.0449%
Finance,2019/03/25,615.26,-2.14,-0.3468%
Finance,2019/03/24,617.30,-0.38,-0.0613%
Finance,2019/03/21,617.68,-1.37,-0.2218%
Finance,2019/03/19,619.17,-3.27,-0.5261%
Finance,2019/03/18,622.44,4.38,0.7086%
Finance,2019/03/17,618.06,6.92,1.1324%
Finance,2019/03/14,610.89,5.05,0.8329%
Finance,2019/03/13,605.84,2.74,0.4544%
Finance,2019/03/12,603.10,5.21,0.8716%
Finance,2019/03/11,597.89,2.57,0.431%
Finance,2019/03/10,595.32,-0.89,-0.1491%
Finance,2019/03/07,596.21,4.41,0.7445%
Finance,2019/03/06,591.81,4.36,0.7424%
Finance,2019/03/05,587.45,3.05,0.5224%
Finance,2019/03/03,584.39,-0.44,-0.076%
Finance,2019/02/27,584.84,-3.08,-0.5239%
Finance,2019/02/26,587.92,-2.65,-0.4488%
Finance,2019/02/25,590.57,-0.65,-0.1097%
Finance,2019/02/24,591.22,-0.67,-0.1135%
Finance,2019/02/21,591.89,0.78,0.1321%
Finance,2019/02/20,591.11,-0.31,-0.0529%
Finance,2019/02/19,591.42,0.00,0.0005%
Finance,2019/02/18,591.42,-0.36,-0.0612%
Finance,2019/02/17,591.78,-1.36,-0.2289%
Finance,2019/02/14,593.14,-2.13,-0.3577%
Finance,2019/02/13,595.27,-4.22,-0.704%
Finance,2019/02/12,599.49,3.10,0.5202%
Finance,2019/02/11,596.38,2.40,0.4033%
Finance,2019/02/10,593.99,-5.72,-0.9537%
Finance,2019/02/07,599.71,0.80,0.1332%
Finance,2019/02/06,598.91,-4.19,-0.6943%
Finance,2019/02/05,603.10,-0.92,-0.1525%
Finance,2019/02/04,604.02,-0.42,-0.0688%
Finance,2019/02/03,604.43,-1.02,-0.1692%
Finance,2019/01/31,605.46,-0.39,-0.0648%
Finance,2019/01/30,605.85,-5.34,-0.8744%
Finance,2019/01/29,611.20,1.28,0.2106%
Finance,2019/01/28,609.91,0.78,0.1284%
Finance,2019/01/27,609.13,-1.80,-0.2954%
Finance,2019/01/24,610.93,-0.36,-0.059%
Finance,2019/01/23,611.29,0.79,0.1288%
Finance,2019/01/22,610.51,-1.75,-0.2851%
Finance,2019/01/21,612.25,0.65,0.1056%
Finance,2019/01/20,611.34,1.61,0.2633%
Finance,2019/01/17,609.73,-0.12,-0.0192%
Finance,2019/01/16,609.85,-2.32,-0.3792%
Finance,2019/01/15,612.17,0.89,0.1455%
Finance,2019/01/14,611.28,6.96,1.1519%
Finance,2019/01/13,604.32,-0.85,-0.1406%
Finance,2019/01/10,605.17,2.52,0.418%
Finance,2019/01/09,602.65,-0.18,-0.0299%
Finance,2019/01/08,602.83,-0.83,-0.1367%
Finance,2019/01/07,603.66,1.20,0.1999%
Finance,2019/01/06,602.45,-1.65,-0.2727%
Finance,2019/01/03,605.99,0.38,0.0626%
Index Name,Date (AD),Index Value,Absolute Change,Percentage Change
Microfinance,2021/06/09,"5,386.81",-18.65,-0.3449%
Microfinance,2021/06/08,"5,405.49",-24.21,-0.4459%
Microfinance,2021/06/07,"5,429.70",-22.43,-0.4115%
Microfinance,2021/06/06,"5,452.14",4.28,0.0786%
Microfinance,2021/06/03,"5,447.86",40.35,0.7462%
Microfinance,2021/06/02,"5,407.51",69.63,1.3044%
Microfinance,2021/06/01,"5,332.43",-17.68,-0.3305%
Microfinance,2021/05/31,"5,350.67",-9.99,-0.1864%
Microfinance,2021/05/30,"5,360.66",-74.40,-1.3689%
Microfinance,2021/05/27,"5,435.06",-191.69,-3.4067%
Microfinance,2021/05/25,"5,626.75",2.31,0.0411%
Microfinance,2021/05/24,"5,624.44",-5.37,-0.0954%
Microfinance,2021/05/23,"5,629.81",-20.70,-0.3664%
Microfinance,2021/05/20,"5,650.51",-13.23,-0.2335%
Microfinance,2021/05/19,"5,664.35",-8.60,-0.1515%
Microfinance,2021/05/18,"5,672.94",85.41,1.5287%
Microfinance,2021/05/17,"5,587.53",15.22,0.2731%
Microfinance,2021/05/16,"5,572.24",103.23,1.8875%
Microfinance,2021/05/13,"5,469.01",5.39,0.0986%
Microfinance,2021/05/12,"5,463.62",-17.80,-0.3247%
Microfinance,2021/05/11,"5,481.42",65.12,1.2023%
Microfinance,2021/05/10,"5,416.33",50.18,0.9352%
Microfinance,2021/05/09,"5,365.44",-97.06,-1.7768%
Microfinance,2021/05/06,"5,462.50",-63.85,-1.1553%
Microfinance,2021/05/05,"5,525.99",-3.89,-0.0704%
Microfinance,2021/05/03,"5,392.23",69.03,1.2967%
Microfinance,2021/05/02,"5,323.26",104.59,2.0042%
Microfinance,2021/04/29,"5,218.53",44.36,0.8572%
Microfinance,2021/04/28,"5,174.17",-46.43,-0.8893%
Microfinance,2021/04/27,"5,220.60",237.85,4.7735%
Microfinance,2021/04/26,"4,982.75",-112.34,-2.2048%
Microfinance,2021/04/25,"5,095.09",-160.65,-3.0568%
Microfinance,2021/04/22,"5,256.61",53.19,1.0223%
